mr_id,mr_title,author,repo,total_changed_lines,added_lines,deleted_lines,changed_files_count,max_file_changed_lines,code_files_count,test_files_count,has_only_test_change,has_only_doc_change,code_lines_ratio,modified_methods_count,max_method_complexity,max_method_lines,max_nesting_level,has_new_dependency,has_database_migration,has_api_change,has_breaking_change,has_unit_test,unit_test_coverage,test_coverage_change,new_test_count,test_to_code_ratio,ci_build_passed,ci_unit_test_passed,ci_lint_passed,lint_issues_count,security_vulnerabilities,code_smells_count,author_total_mrs,author_mrs_last_30d,author_merge_rate_30d,author_revert_rate_30d,is_first_mr,is_core_contributor,author_days_in_repo,author_avg_mr_size,author_bug_fix_count_30d,commit_count,avg_commit_size,commit_message_quality,repo_importance_score,is_repo_owner,is_maintainer,involves_payment,involves_pii,involves_auth,involves_security,modifies_critical_file,has_todo_or_fixme,can_auto_merge
MR-03707,Feature/Fix #3707,author_20,repo_7,39,13,37,6,27,1,2,0,0,0.7865992560622946,3,6.288907333273553,10,4,0,0,0,0,0,25.424704437806533,-1.2043854279312618,1,0.6485461850811479,1,1,1,5,0,2,14,7,0.5678284165514239,0.0914890541681245,0,1,2000,24,3,2,22,8.219307982815945,6.160732624898651,0,0,0,0,0,0,0,0,0
MR-03708,Feature/Fix #3708,author_6,repo_1,30,1,14,7,12,1,1,0,1,0.6273702770545617,6,8.284263550800276,10,1,0,0,0,0,1,59.080184939606006,4.067985901432952,1,0.4786004891010599,1,1,0,2,0,1,19,3,0.9097108636065966,0.0060568838328124,0,0,559,59,2,1,24,7.722025348870549,8.649048999583433,0,0,0,0,0,0,0,0,1
MR-03709,Feature/Fix #3709,author_23,repo_7,43,22,18,6,5,4,0,0,0,0.5273868082397696,1,4.191012931798852,77,4,0,0,1,0,1,65.8667423577847,2.058906845914326,0,0.3351362737334668,1,1,1,4,0,3,15,4,0.91598890012331,0.0039047064117102,0,0,197,13,0,1,106,7.363781264524237,5.30000331276361,0,1,0,0,0,0,0,0,1
MR-03710,Feature/Fix #3710,author_4,repo_8,4,19,57,2,38,1,0,0,0,0.482351514075825,1,9.588828378533702,48,2,1,0,0,0,1,62.04074846421578,-2.593472312667024,0,0.2864321787117245,1,1,1,6,1,3,10,3,0.9153589951877288,0.0047648146896869,0,0,239,47,1,4,10,7.39555880060186,4.882881710913594,0,0,0,0,0,0,0,0,0
MR-03711,Feature/Fix #3711,author_6,repo_2,32,2,20,5,11,3,4,0,0,0.603034362468822,3,4.468020338812337,10,3,0,0,0,0,1,46.79307483983949,6.191390365561876,2,0.5454584769906724,1,1,0,5,1,2,27,5,0.8400419701400905,0.0280550587541836,1,0,60,495,1,6,36,4.354161838190388,5.872296326853377,0,0,0,0,0,0,0,0,0
MR-03712,Feature/Fix #3712,author_11,repo_9,13,71,7,2,65,1,2,0,0,0.2970301951385121,1,12.958840526831088,18,2,0,0,0,0,1,56.13675594835475,0.7131584234148096,2,0.5633521396270476,1,1,1,4,1,4,42,4,0.8502373369806733,0.0156170644151048,0,0,179,49,2,4,68,6.999853630154169,8.69972506323676,0,0,0,0,0,0,0,0,0
MR-03713,Feature/Fix #3713,author_1,repo_1,112,2,14,1,32,4,3,0,0,0.6830994926811345,2,9.464631134276328,10,6,0,0,0,0,1,56.58246258856734,3.534996602076311,1,0.1808361364757038,1,1,1,4,0,1,48,0,0.7342423756625012,0.0588152474030766,0,0,163,38,4,2,10,7.935427144851223,6.794876662355118,0,0,0,0,0,0,0,0,1
MR-03714,Feature/Fix #3714,author_24,repo_6,57,48,18,7,68,5,2,0,0,0.6942170888091027,5,5.274056789377825,69,1,0,0,0,0,1,82.73086820506124,1.2062054440123111,0,0.4286860981783283,1,1,1,0,1,3,67,4,0.8698070132518491,0.0667064992184491,0,0,70,195,3,2,12,7.852040040343081,6.237499413365226,0,0,0,0,0,0,0,0,0
MR-03715,Feature/Fix #3715,author_23,repo_1,143,0,2,3,29,0,2,0,0,0.5541885319084029,4,7.378570658359645,12,3,0,0,0,0,1,61.03196479926049,2.708718733168384,2,0.3452261266728416,1,1,1,2,1,3,144,6,0.8113333264324541,0.0059013964105106,0,1,963,46,2,2,34,8.2064903365582,8.162706199745045,0,0,0,0,0,0,0,0,0
MR-03716,Feature/Fix #3716,author_15,repo_3,1,53,34,3,51,1,1,0,0,0.6226970029845318,3,5.705792942815593,27,2,0,0,0,0,1,75.31436892739686,-0.0626985070285088,1,0.0824237025268471,1,1,1,2,0,2,37,5,0.7588779629298318,0.0994630713687776,0,0,6,20,0,5,80,7.8171005133641565,5.675546989049304,0,0,0,0,0,0,0,0,1
MR-03717,Feature/Fix #3717,author_11,repo_11,13,0,2,2,12,3,2,0,0,0.6807917976646707,3,14.472926406477985,149,3,0,0,0,0,1,53.38227660876007,-0.8924267679614457,2,0.0658013277039259,1,1,0,5,1,2,5,7,0.8187034401808608,0.0999048722059771,1,0,112,15,2,1,61,6.582250467086935,5.666160366354063,0,0,0,0,0,0,0,1,0
MR-03718,Feature/Fix #3718,author_19,repo_6,8,35,12,5,24,1,0,0,0,0.6383932467944838,9,6.4487852134562775,10,4,0,0,0,0,1,59.970908225896125,-6.532433304333633,2,0.2923539895106757,1,1,1,3,0,3,2,2,0.5843360193498166,0.1129568784161305,0,1,1204,10,3,4,39,5.114095420244958,3.2268691753308363,0,0,0,0,0,0,1,0,0
MR-03719,Feature/Fix #3719,author_18,repo_3,1,11,40,3,5,1,0,0,0,0.8671693454545439,2,8.299202201937597,74,2,0,0,0,0,0,44.87331328080689,-0.7711525199267502,1,0.2591651947196346,1,1,1,3,0,0,28,3,0.8918872585479738,0.0172170649911018,0,0,7,102,0,3,60,5.5362524992549655,5.330976517137152,0,0,0,0,0,0,0,0,0
MR-03720,Feature/Fix #3720,author_17,repo_8,11,33,15,4,32,8,1,0,1,0.6685326007548547,4,7.869451991196322,10,2,0,0,0,0,1,79.48650485127544,-1.1271694017464973,4,0.1568429817550488,0,1,1,2,0,1,44,4,0.7904507368550768,0.0383555224726125,0,0,1026,117,5,3,157,6.43028590438106,7.634570185499506,0,0,0,0,0,0,0,0,1
MR-03721,Feature/Fix #3721,author_19,repo_5,45,12,46,5,26,5,2,0,0,0.3589365733266609,2,5.111839890444779,10,4,0,0,0,0,1,80.53765775947672,4.747056169929341,1,0.2412909716485477,1,1,0,5,0,2,15,7,0.9296886788775662,0.0542895249749493,0,0,333,21,4,2,127,6.580746289550082,6.880211325138696,0,0,0,0,0,0,0,0,1
MR-03722,Feature/Fix #3722,author_21,repo_2,10,1,10,4,49,3,0,0,0,0.7520704008164185,0,5.716992289327296,10,1,0,0,1,0,1,62.38010837863405,-7.563346578462076,1,0.4890050081160835,0,1,0,3,1,2,9,4,0.7490004750998073,0.2182607856957613,1,0,18,43,3,9,10,5.916414718865969,6.537617985302983,0,0,0,0,1,0,0,0,0
MR-03723,Feature/Fix #3723,author_14,repo_4,28,36,79,3,45,3,1,0,0,0.6401087592451465,2,6.658368903230983,64,2,1,0,1,0,0,85.07049769566729,-1.5070132692532647,1,0.2787604572530724,1,0,1,3,0,4,43,3,0.9729217430696626,0.1333672341323619,0,0,30,38,5,1,10,7.684146717478189,6.85736487776614,0,0,0,0,0,0,0,0,0
MR-03724,Feature/Fix #3724,author_18,repo_9,87,1,5,1,34,4,1,0,0,0.4925849738295924,3,4.727486657608587,10,1,0,0,0,0,1,71.32975597126074,6.82000865723077,2,0.107382833160269,0,1,1,1,0,0,13,3,0.7693232178765643,0.1657317324785631,1,0,42,22,2,1,45,7.106258589450924,4.515933139507589,0,0,0,0,0,0,0,0,0
MR-03725,Feature/Fix #3725,author_19,repo_4,47,63,0,4,5,3,2,0,0,0.848398698743148,5,4.33548552559806,106,1,0,0,0,0,0,76.91729137742406,0.2145578738478275,0,0.2791989555314712,1,1,0,4,1,3,7,6,0.8624721276329985,0.1255533344286289,0,0,541,135,3,3,55,7.672908806997117,4.705939703628896,1,0,0,0,0,0,0,0,0
MR-03726,Feature/Fix #3726,author_15,repo_10,20,1,51,4,81,3,3,0,0,0.5581571757374344,4,12.826301338554712,10,2,0,0,0,0,0,45.40497012525945,-2.5011067270499194,2,0.4154820609275147,1,1,1,1,1,3,14,2,0.9713670966154972,0.1008426243442609,0,0,68,73,1,4,13,7.096500034229734,6.362541033939939,0,0,0,0,0,0,0,1,0
MR-03727,Feature/Fix #3727,author_15,repo_10,18,16,34,3,5,3,0,0,0,0.6360836623395857,5,4.981574537440089,58,5,0,0,0,0,1,64.61664139835656,-3.749109433006848,4,0.4672369598960398,1,1,1,1,0,2,10,3,0.831838985217121,0.0113947503807132,0,0,16,613,2,6,40,8.593414666836885,8.535002982731216,0,0,0,0,0,0,1,0,0
MR-03728,Feature/Fix #3728,author_4,repo_8,24,32,6,5,56,1,1,1,0,0.6932627617504463,7,5.4145964897980345,69,1,0,0,0,1,0,67.0347912212363,0.6066545203707285,2,0.4885208775349153,1,1,1,3,0,1,54,4,0.799424145682273,0.046861210227376,0,0,753,200,0,4,24,5.298288293399294,4.495635594566545,0,1,0,0,0,0,0,0,1
MR-03729,Feature/Fix #3729,author_7,repo_5,7,12,104,5,22,4,0,0,0,0.855574753006702,3,9.99597696457765,10,5,0,0,0,0,0,60.42147291965245,7.154285668538153,0,0.1608813900228732,1,1,1,5,0,2,29,3,0.8767085736453922,0.0057180627033873,1,0,19,197,2,1,10,4.380572259419607,6.754714136221592,0,0,0,0,0,0,0,1,0
MR-03730,Feature/Fix #3730,author_13,repo_11,40,6,17,6,59,3,1,0,0,0.5701940948180771,5,9.499089509022426,16,2,0,0,0,0,1,62.92189865221993,-1.187071657257659,4,0.3670292385716231,1,1,0,0,0,2,7,4,0.9435367973251172,0.0570469710942889,0,0,86,800,5,2,22,5.702648494722999,5.973311840968774,0,0,0,0,0,0,0,0,1
MR-03731,Feature/Fix #3731,author_3,repo_11,18,35,75,3,21,3,1,0,0,0.595824234713349,3,3.9512555766908495,11,4,0,0,0,0,0,71.27408190769683,-1.7108042832560857,2,0.1458837582553687,1,1,0,0,0,3,14,5,0.832285391024705,0.0840256225257989,0,0,2000,10,0,1,40,6.906113069508296,5.420806734141461,1,1,0,0,0,0,0,0,1
MR-03732,Feature/Fix #3732,author_16,repo_10,76,38,17,4,36,4,2,1,0,0.575285683567298,7,4.004768789435011,10,1,0,1,0,0,1,57.945525520466845,6.361076314000197,3,0.2294372606297317,1,1,1,2,1,4,29,3,0.6859203489878796,0.1566179445865489,0,1,21,121,1,1,73,7.861793453316882,3.980264229097672,0,0,0,0,0,0,0,0,1
MR-03733,Feature/Fix #3733,author_9,repo_1,56,63,15,3,15,7,2,0,0,0.6604851093202889,4,4.077315401444773,19,1,0,0,0,0,1,90.84451790048604,-5.080447977251213,3,0.6713367960333532,1,1,0,3,0,4,84,3,0.9406186496751392,0.0070457073851469,0,1,34,202,0,7,10,6.421274796321116,7.183715827995875,1,1,0,0,0,0,0,0,1
MR-03734,Feature/Fix #3734,author_8,repo_7,37,11,14,5,47,3,1,0,0,0.7181114883860298,2,7.217384745405059,23,2,0,0,0,0,1,73.15214597457805,-7.119945003498817,3,0.4938586931386183,1,1,1,1,0,4,22,6,0.618155878866241,0.0155531222538892,0,0,16,15,1,3,112,8.194112192079267,4.889435518034832,1,0,0,0,0,0,0,0,1
MR-03735,Feature/Fix #3735,author_20,repo_3,18,17,10,3,10,3,0,0,0,0.6128652448716536,4,10.01515068250344,39,4,0,0,0,0,0,47.55163445333136,-1.589339781900524,1,0.192885174390852,1,1,1,2,0,1,63,1,0.6862840824377229,0.0057772507769211,0,0,66,56,2,6,97,5.668138868433751,5.621771714058776,0,1,0,0,0,0,0,0,1
MR-03736,Feature/Fix #3736,author_13,repo_10,9,11,19,4,44,3,1,0,0,0.8782522639550691,2,8.923810561075744,10,2,0,0,0,1,1,57.86295508602951,-3.4819347419723,2,0.4014990292594939,1,1,0,4,0,1,63,3,0.9083954400295704,0.1347661087865168,0,0,23,304,4,1,12,7.351033846302685,4.405137650959669,0,0,0,0,0,0,0,0,0
MR-03737,Feature/Fix #3737,author_17,repo_8,59,7,15,4,7,1,4,0,0,0.5309638417309768,5,5.73060602690739,65,3,0,0,0,0,1,64.36285756720225,5.449633558477806,4,0.4391494530892103,1,0,1,4,0,2,133,0,0.5663680739517324,0.0870589948997394,0,0,29,46,0,6,10,6.909757708322468,4.296369173862232,0,0,0,0,0,0,0,0,0
MR-03738,Feature/Fix #3738,author_17,repo_3,26,34,0,8,44,1,0,0,0,0.8991465044982722,5,7.353075635439201,22,2,0,0,0,0,0,72.06567288592677,2.881195068011116,2,0.308486850988504,1,1,1,6,0,1,72,2,0.7101603502551876,0.1086621576642682,0,1,38,150,1,4,87,7.986506951972781,9.526858320365882,0,0,0,1,0,1,0,0,0
MR-03739,Feature/Fix #3739,author_17,repo_1,10,10,7,4,12,9,0,0,0,0.6439305601026611,5,8.56804416582091,38,3,0,0,0,0,1,57.722711411803004,4.114035020548174,1,0.1561364040604702,1,1,1,4,0,6,30,3,0.6356307607168509,0.0313422360234262,0,0,335,32,1,3,63,6.733253280559746,8.233198652266935,0,0,0,0,0,0,1,0,0
MR-03740,Feature/Fix #3740,author_1,repo_5,8,13,5,5,11,2,1,1,0,0.29571775787226,6,1.773156391970702,22,3,0,0,0,0,1,70.47152683700311,-4.70595385581162,2,0.5353409785559741,1,1,0,4,1,1,67,3,0.8412361171681161,0.0823865630100806,0,1,115,31,1,2,12,6.6231145713703,4.884422273833023,0,0,0,0,0,0,0,0,1
MR-03741,Feature/Fix #3741,author_8,repo_2,7,12,50,6,58,1,1,0,0,0.8148546904506087,7,10.024569723034526,10,2,0,0,0,0,0,55.00375368341267,4.624431582885051,4,0.6897431764739823,1,1,0,3,0,3,62,2,0.7463977615910378,0.0396716397746819,0,0,34,800,3,2,10,6.658436713887426,4.71825974413409,0,0,0,0,0,0,1,0,0
MR-03742,Feature/Fix #3742,author_19,repo_11,60,31,22,1,58,5,3,0,0,0.6436614886187021,6,9.500024450445748,150,6,1,0,0,0,1,66.11837370152301,7.844075153778364,0,0.3436833283415033,0,1,1,5,1,2,67,3,0.7634890148883096,0.1264164912811476,0,1,148,11,2,3,37,9.18943931091542,7.605027132162132,0,0,0,0,0,0,0,1,0
MR-03743,Feature/Fix #3743,author_6,repo_4,10,62,36,4,41,2,2,0,0,0.8010221295448684,1,8.952096885651514,52,5,0,0,0,0,1,46.76607337514356,-8.480555037455165,1,0.2826229850420623,1,1,1,3,0,3,15,3,0.8460322302228603,0.0963752787329053,1,0,50,22,1,2,18,5.58755084015149,5.32220180871126,1,0,0,0,0,0,0,0,1
MR-03744,Feature/Fix #3744,author_3,repo_1,29,27,78,4,90,2,1,0,0,0.6287810642610321,3,12.765530504536006,139,4,0,0,0,0,0,63.813315428357576,-4.297422672032379,2,0.4083066106220529,1,1,1,4,0,5,62,2,0.9585833475199396,0.0122058432762157,0,0,79,40,1,3,86,7.27257089125274,6.289454077353174,0,0,0,0,0,0,0,0,1
MR-03745,Feature/Fix #3745,author_5,repo_9,24,15,25,5,5,1,1,1,0,0.5207640954218,6,1.675419956117982,60,2,0,0,0,0,1,67.85834818194547,-3.278434604466372,3,0.4532364710117143,0,1,1,2,0,3,3,4,0.8219624703866582,0.0559890638735176,0,0,332,10,4,2,116,8.98446529569237,7.397466462839576,1,0,0,0,0,0,0,0,1
MR-03746,Feature/Fix #3746,author_13,repo_6,34,37,101,3,10,1,0,1,0,0.4849042342379452,5,10.044329434851475,21,4,0,0,0,0,0,26.7351083653164,0.4690824026167509,4,0.2913787696003741,1,1,1,4,0,2,6,2,0.8095542291211704,0.0092165549871705,0,1,60,13,2,1,19,8.67991706972711,4.3405837242547785,0,0,1,0,0,0,0,1,1
MR-03747,Feature/Fix #3747,author_15,repo_8,83,25,9,1,12,2,0,0,0,0.709592023306411,7,6.373629097153708,41,4,0,0,0,0,1,72.4938313628494,-7.59833618753272,1,0.6908232012381506,1,1,1,3,1,0,128,6,0.822135324106213,0.0840834498550408,0,0,519,10,0,3,15,8.536437545851838,6.573739287986001,0,0,0,1,0,0,0,0,0
MR-03748,Feature/Fix #3748,author_14,repo_11,80,1,5,1,12,4,2,1,0,0.4468958578411382,4,9.18836106731834,63,3,0,0,0,0,0,60.74204064079948,-0.8682025613097786,2,0.5085526883215636,1,0,1,5,0,1,6,4,0.6445419887467584,0.0398151426655678,0,0,6,252,3,2,22,7.016280385168359,4.302321369177216,0,0,0,0,0,0,0,0,0
MR-03749,Feature/Fix #3749,author_23,repo_4,23,2,12,3,13,1,2,0,0,0.6401342608870012,3,2.302060573559892,36,2,0,0,0,0,1,82.50036529872494,1.0045035974513572,4,0.3633058299843446,1,1,0,6,1,0,7,4,0.7831568724875022,0.045970604204628,0,1,74,120,2,2,30,4.7618035896937325,5.595419793350649,0,0,0,0,0,0,1,0,0
MR-03750,Feature/Fix #3750,author_16,repo_9,1,0,15,5,41,2,4,1,0,0.6765032760546489,7,2.8139607156295328,36,3,0,0,0,0,1,59.992034159550464,0.5677491066776392,3,0.1090233812422772,1,1,1,1,0,3,77,4,0.8581214939689852,0.0549268000845555,0,0,7,122,1,4,40,6.0489778279037045,6.615662218045224,0,0,0,0,0,0,0,0,1
MR-03751,Feature/Fix #3751,author_18,repo_2,22,15,56,1,11,5,0,1,0,0.6673448615565667,4,3.655740457625263,10,2,0,0,0,0,1,38.253717924319126,-3.308469792525281,2,0.0708810824909541,1,1,0,4,1,2,11,5,0.8706750359991764,0.0740235219748228,0,1,22,55,0,5,74,8.721072042597928,5.353696483351624,0,0,0,0,0,0,0,1,1
MR-03752,Feature/Fix #3752,author_22,repo_9,37,43,20,1,11,6,1,0,0,0.5851276387963106,7,4.2188592505681815,10,3,1,0,0,0,1,37.078496400556624,-7.031890129126999,0,0.6336172664962194,0,1,0,3,1,0,3,3,0.5060244172879853,0.0850222288209009,0,1,23,10,0,1,10,5.942605971417127,5.349119085615389,0,0,0,0,0,0,0,1,0
MR-03753,Feature/Fix #3753,author_22,repo_5,32,9,8,5,29,3,1,0,0,0.7762558350668102,3,3.811857043230336,46,3,0,0,0,0,1,38.19536739987387,5.135335387949798,5,0.1925442240829774,1,1,1,2,0,1,500,4,0.7914033251683158,0.0192017201888909,0,1,55,217,2,6,10,4.167868600401811,3.3915259980158536,0,0,0,0,0,0,0,0,1
MR-03754,Feature/Fix #3754,author_11,repo_6,42,12,33,5,7,2,2,0,0,0.5918714677940388,3,5.3895347357102334,29,5,0,0,0,0,0,51.81462373509355,2.0670066588151963,3,0.1420612161904377,1,1,1,2,0,6,138,3,0.9639480993097894,0.0345200067419022,0,0,202,52,4,5,10,6.379279671541893,8.329485380182023,0,0,0,0,0,0,0,0,1
MR-03755,Feature/Fix #3755,author_3,repo_3,6,60,17,1,15,4,4,0,0,0.7127011010125812,3,5.16297542104973,46,5,0,0,0,0,0,53.92634317521585,1.8446519666359429,2,0.6906193557135423,1,1,1,2,1,2,39,2,0.7650171534584108,0.0654901925813775,0,1,6,104,1,1,13,5.678436398788904,7.321305857588678,0,0,0,0,0,0,0,0,1
MR-03756,Feature/Fix #3756,author_22,repo_4,41,45,4,2,5,1,1,0,0,0.5883767795270781,7,4.478828527874917,30,2,0,0,0,0,0,63.20539100522296,1.7083653700826973,1,0.2588709713038997,1,1,1,3,1,2,72,3,0.7771076791866066,0.035036264701328,0,0,12,84,4,1,120,5.447364198759453,4.472658377679413,0,1,0,1,1,0,0,0,0
MR-03757,Feature/Fix #3757,author_10,repo_6,8,27,21,4,106,3,0,0,0,0.5899800186823889,0,3.927923704752815,10,1,0,0,0,0,1,78.00274002051225,14.058984475459948,0,0.0944815129888145,0,1,0,6,0,1,389,6,0.8623601900412264,0.1984028152096808,0,0,146,141,1,2,33,8.023103084148577,6.923308190195426,0,0,0,0,0,0,0,0,0
MR-03758,Feature/Fix #3758,author_10,repo_7,55,7,60,1,13,3,0,0,0,0.5342225881840854,5,8.252193535590852,126,4,0,0,0,0,1,79.06952846788684,7.703726968041771,2,0.4965424238698464,1,1,1,1,1,2,3,6,0.8703709521009179,0.0173332367236743,0,0,159,86,0,1,10,7.430667527794519,6.7599402679457,0,0,0,0,0,0,0,0,0
MR-03759,Feature/Fix #3759,author_21,repo_1,16,3,46,5,66,1,1,0,0,0.6152777934306459,4,6.435433549316089,10,2,0,0,0,0,0,50.81362029180937,0.1960680833291707,3,0.5861138762553637,1,1,1,1,1,5,89,4,0.9012650693018858,0.0847024843935104,0,0,48,800,1,3,28,8.256057623154796,7.6584052972105585,1,1,0,0,0,0,0,0,0
MR-03760,Feature/Fix #3760,author_16,repo_7,49,0,22,3,26,2,0,0,0,0.6491794442116272,4,12.404413986371011,43,1,0,0,0,1,1,64.29159945634308,7.148384890962945,4,0.4410349813887138,1,0,1,3,0,2,491,3,0.8712345292707061,0.0314425271710404,1,0,9,117,1,6,125,9.070496300995393,7.328069496787548,0,0,0,0,1,0,0,0,0
MR-03761,Feature/Fix #3761,author_12,repo_1,1,2,11,2,9,3,1,1,0,0.7259781507097699,7,10.038686600486947,33,3,0,0,1,0,0,56.57456717129406,-10.844835605689504,1,0.45170905698565,1,1,1,1,0,5,30,3,0.7818427291898028,0.0006653660875159,0,0,206,57,1,5,46,6.675039790287741,5.853329041651175,0,0,0,0,0,0,0,0,1
MR-03762,Feature/Fix #3762,author_2,repo_5,20,8,2,7,7,3,2,0,0,0.6151269544642318,0,9.107547674063666,10,1,0,0,0,0,1,50.29209873213749,-4.296081354197274,2,0.3705061748593956,1,1,1,3,1,3,11,2,0.7881862172910881,0.0736433835549199,0,0,14,228,1,4,10,4.574884598893383,5.081188112016283,0,0,0,0,0,0,0,0,0
MR-03763,Feature/Fix #3763,author_9,repo_6,48,20,15,3,41,3,1,1,0,0.703918178227901,2,3.19098585538916,61,1,0,0,0,0,0,43.54555880678339,0.8787219790533307,0,0.1694119682425028,0,1,1,2,0,4,500,2,0.772560796228766,0.2023319342917975,0,0,15,11,6,1,15,5.114152457266972,7.967030240101579,0,0,0,0,0,0,0,0,1
MR-03764,Feature/Fix #3764,author_24,repo_2,10,1,34,4,117,5,2,1,0,0.7287587862178132,4,11.433686631673153,10,1,0,0,0,0,0,57.3745760373347,-1.2879081712909537,2,0.2324669794178946,1,1,1,2,0,3,82,5,0.7910869625270457,0.1353491326922784,0,0,47,37,4,3,10,6.0596620324357575,3.721953731325748,0,0,0,0,0,0,0,0,1
MR-03765,Feature/Fix #3765,author_3,repo_10,63,3,11,4,7,4,1,0,0,0.5547312254613326,4,13.062156220955602,10,2,0,1,0,0,1,36.84433339971202,0.4590078581223307,1,0.2545836791468125,1,1,1,2,0,3,11,1,0.4427952354935872,0.0493018992447506,1,0,21,23,1,4,11,7.963357727811397,4.7524760682371525,0,1,0,0,0,0,1,0,0
MR-03766,Feature/Fix #3766,author_24,repo_9,39,4,6,4,5,3,1,0,0,0.6161565814680994,3,3.0165862590842822,41,4,0,0,0,1,1,58.93883287305578,0.9876620759650032,1,0.2236972714205926,1,1,1,5,0,2,13,6,0.9466457713673664,0.0202762957584679,0,1,19,12,1,6,15,7.464267490557308,6.451254829392223,0,0,0,0,0,0,0,0,0
MR-03767,Feature/Fix #3767,author_15,repo_10,35,24,66,3,17,0,2,0,0,0.8167737591414449,5,10.240032004538708,13,4,1,0,1,0,1,80.71372328776349,-5.460364427613927,1,0.2202418076612229,1,0,1,7,0,0,31,6,0.7685135363432974,0.0740150674483828,0,1,254,46,3,3,15,7.010012604022225,9.003694623971978,0,0,0,0,0,0,0,0,0
MR-03768,Feature/Fix #3768,author_3,repo_6,17,23,43,3,17,4,3,0,0,0.6848657784354714,6,5.991938752512265,10,4,0,0,0,0,0,66.44949671586092,-5.1957425288086565,3,0.6813920792107293,1,0,1,3,2,2,11,8,0.8235102976056502,0.0159213995856527,0,1,632,19,1,3,98,5.992198925960513,4.228580121106488,0,0,0,0,0,0,0,0,0
MR-03769,Feature/Fix #3769,author_19,repo_7,26,20,25,5,57,2,3,0,0,0.695201295243682,3,5.23216787397438,10,1,0,0,0,0,1,38.94427628847435,15.935576617615798,2,0.1671236961122238,1,1,0,2,0,1,118,2,0.9660105438176682,0.0507212440152053,0,0,156,217,1,1,35,7.73209579806575,4.153414199411923,0,0,0,0,0,0,0,0,1
MR-03770,Feature/Fix #3770,author_18,repo_10,36,7,3,5,22,2,0,0,0,0.526134491900817,4,8.28118346870577,10,5,0,0,0,0,0,81.43431432945475,1.0310220902516165,2,0.2711768261834569,1,1,1,0,0,1,45,6,0.9422917642205498,0.0642514285907984,0,1,11,126,3,2,127,7.928560768647685,4.972412240052921,0,0,0,0,0,0,0,0,1
MR-03771,Feature/Fix #3771,author_8,repo_8,25,11,3,1,5,1,3,0,0,0.6041095519320226,5,5.212663191753384,12,1,0,1,0,0,1,85.05500354449023,3.263869595085639,1,0.1263508944073979,1,1,1,3,0,4,12,5,0.845874623590821,0.0434732531769209,0,0,405,12,1,3,10,7.0536984150783,8.00833923629153,0,0,0,0,0,0,0,0,0
MR-03772,Feature/Fix #3772,author_17,repo_11,47,2,2,3,88,2,1,0,0,0.6823580520989078,7,3.4864511908062377,11,3,0,0,0,0,1,58.92305432075564,-4.288681048170972,1,0.3317673216102521,1,0,0,2,0,3,178,6,0.6068078861691315,0.0268301780554194,0,1,53,18,4,3,127,8.732704151360688,5.299034252313607,0,0,0,0,0,0,0,0,0
MR-03773,Feature/Fix #3773,author_8,repo_10,22,6,23,5,16,0,0,0,0,0.8356676516911806,6,8.498676740242605,23,1,0,1,0,0,1,61.32298396731404,3.1284135110680302,4,0.1702610795899051,1,1,1,2,0,2,21,1,0.8201598459942167,0.0544789503264409,0,0,212,70,2,4,12,6.907175480618388,6.274690120834588,0,0,0,0,0,0,0,0,0
MR-03774,Feature/Fix #3774,author_7,repo_1,9,56,3,6,38,6,0,0,0,0.5400688772439423,7,8.06292214672395,22,6,0,0,0,0,0,59.29774317319369,-4.339938815673481,0,0.4575799550331353,1,1,1,3,0,2,4,6,0.8595221232028757,0.029763312754058,0,0,169,24,1,1,74,6.655711660574832,4.947624705773243,0,0,0,1,0,0,0,0,0
MR-03775,Feature/Fix #3775,author_7,repo_8,9,97,46,4,38,1,1,0,0,0.7820053441749122,1,9.557123729160956,39,3,1,1,0,0,1,35.943819273054494,7.613241127612962,2,0.5254268207234041,1,1,1,2,0,1,83,3,0.5028422943625667,0.2390213329873624,0,0,247,47,1,3,93,9.55181889381773,4.463284225917985,0,0,0,0,0,0,0,0,0
MR-03776,Feature/Fix #3776,author_3,repo_4,1,26,123,6,5,3,0,0,0,0.5424938946183463,4,7.157447138215421,25,5,1,0,0,0,1,82.60544309913996,6.068740387521985,2,0.3817243498643602,0,1,0,2,0,3,7,3,0.8564519444634054,0.0545684250221945,0,0,146,10,2,4,31,7.084029917822113,8.558122553765337,0,0,0,0,0,0,0,0,0
MR-03777,Feature/Fix #3777,author_1,repo_10,14,62,11,6,5,3,3,0,0,0.8149420051823819,1,9.684874727266564,58,2,1,0,0,1,1,76.67335064658371,0.1610037097849433,2,0.3809593543230579,1,1,0,5,0,2,477,3,0.8904238772885325,0.0378219422628733,0,0,53,16,3,1,11,6.280000658702133,5.702700214060152,0,0,0,0,0,0,0,0,0
MR-03778,Feature/Fix #3778,author_4,repo_8,55,25,15,3,5,1,0,0,0,0.636953991228336,2,1.638905672667124,72,4,0,0,0,0,1,75.39162139195362,3.723122423780686,4,0.756674858926511,1,1,1,8,1,2,81,4,0.8989492665510294,0.009901317031631,1,0,810,10,3,1,82,7.429998343543752,3.213295474343586,0,0,0,0,0,0,0,0,1
